id,url,label,threat_score,first_seen
487,http://update4854.org/auth,benign,0.173,2026-05-03
488,http://portal4898.info/user,phishing,0.246,2025-12-09
489,http://suspicious1196.net/auth,phishing,0.273,2025-06-02
490,http://secure5714.net/login,benign,0.039,2024-01-15
491,http://malicious7380.com/update/5720,benign,0.06,2026-03-15
492,http://benign3804.com/reset/6800,phishing,0.22,2025-03-24
493,http://portal5410.info/home,phishing,0.627,2025-06-13
494,http://update3965.com/user,benign,0.034,2025-09-17
495,http://accounts2797.net/download,phishing,0.289,2024-01-26
496,http://malicious939.org/update,benign,0.047,2024-05-14
497,http://login4198.org/secure,phishing,0.337,2024-03-10
498,http://suspicious4976.com/update,phishing,0.226,2024-08-22
499,http://malicious3042.com/home/244,phishing,0.166,2025-05-09
500,http://portal6389.info/login,phishing,0.249,2024-03-17
501,http://update7094.org/home/4200,phishing,0.067,2024-01-20
502,http://benign145.info/home,phishing,0.099,2025-08-20
503,http://secure720.net/user/8204,benign,0.071,2024-03-27
504,http://login9736.org/download,benign,0.004,2024-01-25
505,http://accounts6944.com/download/685,phishing,0.038,2025-12-15
506,http://update280.org/secure,phishing,0.306,2026-01-02
507,http://portal1143.info/secure/575,phishing,0.321,2025-08-28
508,http://secure9590.net/user/8593,phishing,0.741,2025-10-13
509,http://login2216.info/auth,phishing,0.152,2024-05-04
510,http://portal9114.info/user/4215,benign,0.134,2025-11-20
511,http://service8746.info/auth/5574,benign,0.121,2026-03-22
512,http://benign3522.info/update,phishing,0.643,2026-03-06
513,http://benign9703.org/secure,phishing,0.461,2025-12-02
514,http://malicious8909.net/secure,phishing,0.573,2024-02-02
515,http://suspicious2663.info/user/3738,benign,0.129,2024-04-14
516,http://suspicious1267.info/download,phishing,0.238,2024-09-03
517,http://login4578.info/download,phishing,0.621,2026-04-03
518,http://malicious8152.org/login,benign,0.183,2025-05-01
519,http://update9412.com/secure,phishing,0.277,2024-08-30
520,http://secure1773.info/reset,phishing,0.082,2024-08-08
521,http://service1556.org/secure,benign,0.112,2024-10-19
522,http://benign2994.org/download/2527,phishing,0.273,2026-02-02
523,http://benign1589.org/update,phishing,0.141,2025-07-27
524,http://accounts734.net/home,benign,0.09,2026-03-30
525,http://secure7125.info/auth,phishing,0.474,2026-03-18
526,http://secure5838.org/user,benign,0.042,2024-05-02
527,http://portal3307.com/auth,phishing,0.081,2024-04-14
528,http://service7500.com/login/4196,benign,0.086,2024-04-19
529,http://secure1593.org/home,benign,0.149,2024-01-13
530,http://suspicious81.info/download,phishing,0.214,2025-06-05
531,http://service2235.info/home/2905,benign,0.008,2024-08-07
532,http://update1784.com/auth,benign,0.023,2024-08-29
533,http://secure2320.info/download,benign,0.048,2025-03-02
534,http://secure2580.org/download,benign,0.12,2025-04-17
535,http://login6224.info/reset,benign,0.018,2024-06-26
536,http://benign7180.org/download,benign,0.19,2026-02-04
537,http://accounts254.info/secure,phishing,0.158,2024-07-15
538,http://malicious3584.org/home,phishing,0.145,2024-10-23
539,http://accounts276.net/user,phishing,0.503,2025-01-22
540,http://login4540.info/user/7890,phishing,0.41,2025-09-19
541,http://suspicious5754.com/auth,benign,0.054,2024-10-29
542,http://benign2296.org/reset,benign,0.162,2024-05-09
543,http://update9461.org/update/4878,phishing,0.779,2024-10-29
544,http://malicious3604.net/update/5864,phishing,0.099,2024-10-12
545,http://portal4956.info/login,phishing,0.241,2024-03-05
546,http://portal3250.com/auth/2147,benign,0.062,2026-05-02
547,http://malicious2171.net/login,phishing,0.229,2025-10-20
548,http://service8850.net/login,phishing,0.522,2025-03-22
549,http://update7917.org/secure,phishing,0.225,2024-05-21
550,http://accounts1448.org/update/295,phishing,0.531,2024-08-25
551,http://malicious3340.net/reset,phishing,0.409,2026-04-28
552,http://service813.com/user/2250,benign,0.016,2024-12-18
553,http://secure7151.org/reset,phishing,0.337,2026-01-25
554,http://login3833.org/home/3877,benign,0.044,2025-03-29
555,http://portal8674.info/reset,benign,0.103,2026-01-21
556,http://update4821.info/auth,phishing,0.505,2024-02-29
557,http://suspicious5244.com/auth/4801,phishing,0.679,2025-06-09
558,http://accounts488.net/update,benign,0.088,2024-01-22
559,http://accounts4853.info/auth,benign,0.148,2025-11-04
560,http://login504.com/download/5716,benign,0.005,2025-10-24
561,http://portal5880.com/download,phishing,0.056,2026-02-22
562,http://portal8147.org/home,benign,0.122,2025-02-24
563,http://malicious393.org/user,benign,0.029,2025-09-15
564,http://malicious9612.com/user,benign,0.048,2024-07-05
565,http://secure4918.org/download,phishing,0.522,2025-12-22
566,http://update6290.info/download,phishing,0.057,2025-11-03
567,http://portal1651.org/update,phishing,0.223,2024-05-16
568,http://update2299.org/user,benign,0.004,2024-03-28
569,http://portal7020.net/download,benign,0.004,2025-03-26
570,http://portal8873.net/home/2698,benign,0.09,2026-03-24
571,http://secure8102.org/update,phishing,0.077,2023-12-03
572,http://benign7332.com/update/5715,benign,0.283,2025-10-01
573,http://malicious35.info/download,phishing,0.219,2026-02-24
574,http://portal3057.info/user,phishing,0.512,2025-11-29
575,http://service9652.net/reset,benign,0.002,2024-06-11
576,http://login3542.net/reset,benign,0.041,2026-03-11
577,http://malicious4390.org/user/2527,benign,0.065,2026-03-23
578,http://malicious2223.org/auth/3875,phishing,0.338,2025-03-20
579,http://service9507.org/home,phishing,0.628,2025-02-18
580,http://accounts4782.com/login,phishing,0.487,2025-07-16
581,http://suspicious4504.net/secure,phishing,0.336,2025-08-03
582,http://malicious1594.org/login,phishing,0.26,2023-12-04
583,http://service8576.com/secure/1228,phishing,0.374,2026-03-29
584,http://malicious7198.net/user,phishing,0.376,2025-11-06
585,http://login52.net/reset,phishing,0.392,2025-07-13
586,http://portal4688.info/download,phishing,0.5,2025-12-14
587,http://update8579.info/reset/3781,benign,0.029,2024-11-29
588,http://login894.org/auth/946,phishing,0.312,2024-04-12
589,http://login3858.info/auth,phishing,0.222,2025-10-16
590,http://malicious3580.info/reset/2199,benign,0.03,2025-05-23
591,http://benign1340.com/auth,phishing,0.508,2024-10-15
592,http://accounts3063.net/home,benign,0.019,2023-12-29
593,http://service9855.info/auth,benign,0.162,2025-04-10
594,http://update1706.org/reset/8036,benign,0.159,2025-05-10
595,http://secure7377.org/reset/2191,benign,0.02,2025-04-27
596,http://portal7480.com/user,phishing,0.552,2024-07-18
597,http://update6911.org/user,phishing,0.168,2025-06-14
598,http://service5391.net/user/808,benign,0.014,2024-02-26
599,http://malicious4697.info/login,phishing,0.578,2024-09-08
600,http://service8768.info/user/7786,phishing,0.289,2024-02-09
601,http://login1037.info/download,phishing,0.087,2025-05-04
602,http://suspicious2020.net/secure,phishing,0.38,2025-01-03
603,http://benign498.org/auth,phishing,0.272,2024-03-20
604,http://malicious9519.org/secure,phishing,0.259,2025-01-06
605,http://suspicious5846.net/update/1221,phishing,0.164,2025-01-31
606,http://benign3678.net/reset/3828,benign,0.128,2024-07-07
607,http://login7348.com/download,phishing,0.482,2025-12-03
608,http://service2799.net/user/1245,phishing,0.463,2025-01-18
609,http://portal7147.net/login,phishing,0.426,2024-07-30
610,http://service8230.net/download/2183,phishing,0.2,2024-08-10
611,http://update4458.info/user,benign,0.045,2025-10-01
612,http://accounts3678.net/auth/103,benign,0.035,2024-02-17
613,http://portal5291.org/login,phishing,0.325,2024-07-26
614,http://benign9213.com/home/5207,phishing,0.247,2025-06-03
615,http://update7667.org/update/9419,benign,0.078,2025-04-10
616,http://accounts9423.net/download,benign,0.016,2025-10-20
617,http://secure8295.org/user/4076,benign,0.04,2024-06-05
618,http://service4010.com/reset,phishing,0.544,2024-08-05
619,http://portal2347.info/reset,phishing,0.288,2026-04-08
620,http://service1530.com/user,phishing,0.384,2024-01-19
621,http://update6967.org/update,benign,0.192,2024-12-23
622,http://suspicious6871.com/download,benign,0.052,2025-02-01
623,http://malicious3148.net/download/4030,benign,0.011,2025-08-30
624,http://secure6158.org/download,phishing,0.135,2024-05-03
625,http://service4936.net/user,phishing,0.458,2025-11-19
626,http://secure6177.info/home,phishing,0.576,2025-02-15
627,http://login7740.info/reset/5935,phishing,0.337,2024-05-03
628,http://login5278.com/reset/5915,benign,0.032,2025-09-04
629,http://benign693.com/secure/7124,benign,0.001,2025-09-13
630,http://portal9390.info/login,benign,0.168,2025-12-18
631,http://secure6193.info/login,phishing,0.246,2024-01-11
632,http://benign7419.com/download,benign,0.071,2025-12-10
633,http://secure6550.org/login,phishing,0.273,2026-01-27
634,http://login8044.com/auth,phishing,0.583,2025-11-19
635,http://update3805.info/home/3138,benign,0.023,2024-02-16
636,http://login6987.com/update/1698,phishing,0.272,2024-04-27
637,http://malicious5382.net/login,phishing,0.492,2025-12-27
638,http://secure6237.net/secure,phishing,0.399,2025-04-12
639,http://secure5059.info/update/3629,phishing,0.234,2024-01-02
640,http://login6690.net/reset,benign,0.032,2025-07-25
641,http://login6351.com/update/9091,benign,0.022,2024-09-03
642,http://update9947.net/user/9727,phishing,0.331,2026-01-01
643,http://malicious7414.net/auth,phishing,0.395,2026-04-19
644,http://update7963.com/login/1187,phishing,0.341,2024-07-28
645,http://portal2083.net/home,benign,0.132,2025-08-20
646,http://secure9940.info/user/1977,benign,0.048,2025-09-16
647,http://accounts4195.com/update,benign,0.129,2025-05-05
648,http://accounts2107.com/reset,benign,0.072,2026-02-14
649,http://login3066.net/user,benign,0.19,2025-10-23
650,http://secure9201.com/auth,phishing,0.202,2025-05-06
651,http://malicious9182.org/download/6045,benign,0.038,2024-06-03
652,http://malicious6647.com/auth,phishing,0.326,2025-12-09
653,http://suspicious3500.com/secure,benign,0.2,2024-05-23
654,http://portal5382.org/login/314,phishing,0.312,2026-03-03
655,http://login3453.info/home,benign,0.133,2024-03-28
656,http://service5703.net/reset,benign,0.106,2025-08-19
657,http://secure3314.com/login,phishing,0.239,2026-03-22
658,http://benign1036.info/home,benign,0.13,2024-08-26
659,http://login5022.info/login,benign,0.013,2024-09-26
660,http://secure6821.net/secure,benign,0.001,2026-02-22
661,http://login2530.info/update/8392,phishing,0.328,2025-07-30
662,http://portal7491.com/user,benign,0.108,2026-01-19
663,http://portal9236.com/home,benign,0.294,2024-10-22
664,http://malicious1122.com/reset/3758,phishing,0.501,2025-06-01
665,http://service1055.net/auth,phishing,0.37,2024-04-22
666,http://login6509.org/auth,phishing,0.178,2026-01-31
667,http://secure912.info/update,benign,0.024,2024-07-30
668,http://login3248.org/home/8687,benign,0.007,2025-01-04
669,http://accounts7894.net/auth/2408,phishing,0.587,2025-09-28
670,http://malicious4548.org/reset,phishing,0.168,2023-12-28
671,http://benign3749.info/reset,benign,0.073,2024-01-31
672,http://portal6537.info/home,phishing,0.27,2024-11-20
673,http://accounts1104.com/secure,benign,0.008,2025-09-30
674,http://update3311.net/home,phishing,0.392,2024-11-07
675,http://service3176.net/auth/2071,benign,0.023,2024-09-09
676,http://accounts5611.com/home/9488,benign,0.043,2025-07-28
677,http://benign6922.com/download/8533,phishing,0.234,2026-04-23
678,http://portal3813.info/update,phishing,0.63,2024-11-12
679,http://login7772.org/home,benign,0.173,2025-07-24
680,http://login8004.info/home,benign,0.148,2025-10-01
681,http://accounts3092.org/download,phishing,0.734,2024-02-25
682,http://login1224.com/secure,benign,0.017,2025-09-28
683,http://login1298.info/secure,phishing,0.496,2025-09-24
684,http://malicious5792.org/home/5629,phishing,0.56,2025-09-18
685,http://suspicious9351.net/reset,phishing,0.48,2025-06-27
686,http://portal7081.org/update,benign,0.029,2026-05-03
687,http://update1408.com/update,phishing,0.413,2026-01-26
688,http://login9841.info/update,benign,0.074,2025-05-23
689,http://benign4909.info/user/6635,phishing,0.257,2024-12-22
690,http://benign4694.org/download/7788,benign,0.016,2025-07-23
691,http://portal715.info/login,benign,0.019,2024-05-31
692,http://portal6114.info/download,benign,0.008,2024-09-18
693,http://accounts6979.org/secure/6262,benign,0.251,2024-08-24
694,http://accounts4468.org/login,benign,0.059,2025-08-29
695,http://benign6043.net/login/155,benign,0.007,2024-07-21
696,http://accounts5603.info/user,benign,0.096,2024-04-27
697,http://suspicious1626.com/user,benign,0.006,2025-07-01
698,http://update6817.org/auth,benign,0.074,2024-03-07
699,http://update7068.com/login,benign,0.027,2026-02-10
700,http://suspicious457.info/user,phishing,0.247,2026-02-14
701,http://accounts4952.net/download/1989,benign,0.051,2024-03-02
702,http://benign3469.info/update,phishing,0.393,2024-08-18
703,http://login2990.info/home,phishing,0.493,2024-02-07
704,http://login345.net/home/5522,benign,0.02,2024-02-25
705,http://portal6607.com/download,phishing,0.542,2025-02-21
706,http://suspicious6489.net/home/1177,phishing,0.539,2025-10-10
707,http://login9235.info/login/6501,phishing,0.276,2025-01-19
708,http://secure3869.org/download,phishing,0.655,2024-10-04
709,http://accounts7250.net/home,phishing,0.4,2024-03-19
710,http://update2513.net/user,phishing,0.3,2024-01-09
711,http://accounts9495.org/update,phishing,0.309,2024-11-30
712,http://portal6305.info/update,benign,0.241,2025-05-25
713,http://login3815.net/auth,benign,0.017,2024-10-23
714,http://secure1801.org/home/2487,phishing,0.377,2025-05-12
715,http://login9617.net/update,phishing,0.464,2025-07-10
716,http://portal5566.com/update,benign,0.061,2025-08-02
717,http://malicious1740.info/update/9893,phishing,0.119,2025-11-24
718,http://suspicious1767.info/user,benign,0.137,2024-04-02
719,http://accounts5620.info/download,phishing,0.375,2024-09-04
720,http://secure1485.org/reset,phishing,0.344,2025-04-05
721,http://benign8720.com/user/3091,phishing,0.574,2025-10-03
722,http://service3657.net/login,benign,0.046,2025-02-16
723,http://secure4052.com/login,benign,0.076,2025-05-17
724,http://suspicious5303.org/secure,phishing,0.042,2024-04-09
725,http://portal453.net/update,phishing,0.607,2025-10-04
726,http://update5029.net/update/1505,benign,0.124,2025-08-14
727,http://login6837.org/reset,benign,0.016,2025-01-25
728,http://secure7124.info/download/8356,phishing,0.036,2024-07-05
729,http://service4148.info/reset/4192,phishing,0.308,2025-02-14
730,http://secure3633.info/auth,benign,0.239,2026-05-04
731,http://service5567.org/user,benign,0.173,2025-08-27
732,http://portal2900.com/user/3468,phishing,0.36,2025-04-03
733,http://benign1649.info/secure/2680,phishing,0.411,2024-03-04
734,http://service755.com/secure,phishing,0.24,2025-07-26
735,http://service3710.org/reset,benign,0.134,2024-10-09
736,http://benign7080.org/login,phishing,0.519,2025-05-08
737,http://portal7470.info/update,benign,0.157,2024-04-30
738,http://update8679.net/download,benign,0.052,2025-01-24
739,http://portal2106.info/update,phishing,0.31,2026-01-25
740,http://malicious8593.net/secure,phishing,0.633,2025-06-09
741,http://update200.com/reset/5150,benign,0.039,2023-12-20
742,http://portal7505.info/download/1857,benign,0.105,2024-02-14
743,http://benign6771.org/secure,benign,0.004,2024-09-17
744,http://benign4719.com/secure/740,benign,0.071,2024-10-08
745,http://portal9867.org/home/9985,phishing,0.231,2024-05-29
746,http://service1743.org/login,benign,0.069,2024-05-26
747,http://accounts7904.info/login,benign,0.467,2024-01-21
748,http://service1112.com/login,phishing,0.383,2025-01-11
749,http://benign1822.org/user/6307,benign,0.069,2025-12-09
750,http://login8104.com/login,benign,0.256,2026-04-05
751,http://secure5521.com/auth,benign,0.089,2024-08-02
752,http://service9537.com/download/9830,benign,0.138,2026-04-25
753,http://accounts5276.com/update,phishing,0.358,2025-10-15
754,http://update2644.com/reset,benign,0.007,2025-01-14
755,http://login8884.net/update,phishing,0.066,2024-05-08
756,http://service8324.info/login/1789,phishing,0.208,2024-09-03
