id,app,permission,granted,permission_type,requested_date,app_version
369,com.example.app4439,RECORD_AUDIO,True,dangerous,2025-07-05,2.4.88
370,com.example.app4605,READ_SMS,True,dangerous,2024-01-03,1.1.87
371,com.example.app1077,INTERNET,True,normal,2026-01-27,1.2.46
372,com.example.app2534,ACCESS_FINE_LOCATION,True,dangerous,2023-02-13,4.11.78
373,com.example.app3114,CAMERA,False,signature,2022-09-30,1.3.88
374,com.example.app2865,RECORD_AUDIO,True,signature,2024-04-03,3.7.96
375,com.example.app2068,READ_SMS,True,signature,2022-04-13,4.3.99
376,com.example.app4444,READ_CONTACTS,True,normal,2021-09-07,3.10.68
377,com.example.app1361,READ_SMS,True,normal,2025-09-17,3.4.40
378,com.example.app3323,READ_SMS,True,dangerous,2025-05-21,2.1.83
379,com.example.app279,READ_CONTACTS,True,signature,2021-02-08,3.10.55
380,com.example.app4800,INTERNET,True,dangerous,2022-04-08,4.9.83
381,com.example.app4085,CAMERA,True,normal,2021-08-23,3.0.55
382,com.example.app928,RECORD_AUDIO,True,dangerous,2025-08-22,4.0.64
383,com.example.app2673,CAMERA,False,dangerous,2023-03-02,1.4.32
384,com.example.app2444,CAMERA,True,normal,2025-01-19,1.9.77
385,com.example.app1216,READ_SMS,True,signature,2021-03-31,4.11.89
386,com.example.app4031,READ_SMS,True,dangerous,2024-01-08,4.12.10
387,com.example.app4741,READ_SMS,True,signature,2022-07-29,1.7.0
388,com.example.app4993,RECORD_AUDIO,False,signature,2023-05-29,2.6.86
389,com.example.app1225,READ_SMS,False,normal,2023-10-21,2.9.73
390,com.example.app903,ACCESS_FINE_LOCATION,False,signature,2025-01-20,1.6.21
391,com.example.app4923,READ_SMS,True,signature,2023-03-27,2.4.9
392,com.example.app3476,ACCESS_FINE_LOCATION,True,signature,2020-12-24,1.0.46
393,com.example.app3462,RECORD_AUDIO,False,normal,2023-04-01,1.8.38
394,com.example.app195,CAMERA,True,dangerous,2024-09-27,1.11.84
395,com.example.app225,CAMERA,False,dangerous,2021-01-13,4.0.88
396,com.example.app341,RECORD_AUDIO,True,normal,2024-08-21,1.7.81
397,com.example.app2385,READ_SMS,False,normal,2025-02-20,3.7.26
398,com.example.app4644,READ_SMS,True,dangerous,2021-01-25,2.12.65
399,com.example.app3385,RECORD_AUDIO,False,dangerous,2021-07-01,4.12.9
400,com.example.app3134,RECORD_AUDIO,True,normal,2021-05-12,4.3.18
401,com.example.app206,RECORD_AUDIO,True,signature,2021-10-10,1.7.89
402,com.example.app4821,READ_CONTACTS,False,dangerous,2024-02-27,4.4.88
403,com.example.app2059,INTERNET,True,signature,2021-01-26,3.2.50
404,com.example.app4422,RECORD_AUDIO,True,normal,2026-04-27,2.5.97
405,com.example.app3291,RECORD_AUDIO,True,signature,2025-06-19,2.0.75
406,com.example.app2259,READ_CONTACTS,True,dangerous,2022-08-08,1.11.27
407,com.example.app4267,READ_CONTACTS,True,signature,2025-12-18,2.1.76
408,com.example.app4835,INTERNET,True,normal,2021-11-09,2.6.95
409,com.example.app2967,READ_CONTACTS,True,dangerous,2020-12-13,3.3.41
410,com.example.app1543,READ_CONTACTS,True,dangerous,2021-03-19,4.5.66
411,com.example.app2321,READ_SMS,True,normal,2023-04-10,4.4.19
412,com.example.app2985,CAMERA,True,normal,2025-07-31,2.11.68
413,com.example.app1225,CAMERA,False,signature,2022-11-12,2.1.32
414,com.example.app2898,RECORD_AUDIO,True,signature,2021-03-12,4.2.2
415,com.example.app715,INTERNET,False,dangerous,2022-09-14,1.1.93
416,com.example.app327,CAMERA,True,dangerous,2021-10-19,1.12.75
417,com.example.app3484,READ_CONTACTS,True,signature,2026-04-28,1.7.3
418,com.example.app2018,CAMERA,True,dangerous,2023-03-04,3.5.71
419,com.example.app3303,ACCESS_FINE_LOCATION,True,normal,2022-12-19,3.5.86
420,com.example.app4284,CAMERA,False,normal,2023-06-13,4.3.41
421,com.example.app528,INTERNET,False,normal,2022-01-04,1.9.86
422,com.example.app223,RECORD_AUDIO,False,signature,2023-12-14,4.12.29
423,com.example.app3233,READ_SMS,False,signature,2023-11-26,4.7.62
424,com.example.app3630,CAMERA,True,normal,2025-10-08,1.8.60
425,com.example.app812,RECORD_AUDIO,False,normal,2024-05-20,4.3.67
426,com.example.app657,CAMERA,True,normal,2023-11-05,4.2.81
427,com.example.app59,RECORD_AUDIO,True,signature,2025-02-05,3.5.12
428,com.example.app1610,RECORD_AUDIO,False,dangerous,2025-07-24,1.9.73
429,com.example.app2374,INTERNET,True,signature,2022-05-07,3.12.85
430,com.example.app1521,CAMERA,True,normal,2021-09-12,3.12.83
431,com.example.app1687,ACCESS_FINE_LOCATION,False,signature,2021-08-23,1.12.21
432,com.example.app1170,READ_SMS,False,dangerous,2023-08-02,3.7.84
433,com.example.app2334,READ_CONTACTS,False,normal,2024-01-22,1.3.37
434,com.example.app4475,READ_SMS,True,normal,2023-06-18,3.6.15
435,com.example.app1530,ACCESS_FINE_LOCATION,True,normal,2023-02-16,2.11.48
436,com.example.app731,ACCESS_FINE_LOCATION,True,normal,2022-04-19,1.7.27
437,com.example.app1835,RECORD_AUDIO,True,dangerous,2021-10-24,1.10.3
438,com.example.app4366,ACCESS_FINE_LOCATION,True,normal,2024-10-29,4.7.22
439,com.example.app2494,RECORD_AUDIO,False,normal,2023-10-20,4.6.45
440,com.example.app1179,RECORD_AUDIO,True,dangerous,2025-05-17,1.12.84
441,com.example.app3499,INTERNET,True,dangerous,2025-04-03,4.7.11
442,com.example.app2821,INTERNET,True,dangerous,2023-12-09,1.9.46
443,com.example.app3965,RECORD_AUDIO,True,normal,2022-08-24,2.10.53
444,com.example.app1751,READ_CONTACTS,True,dangerous,2024-01-08,4.11.49
445,com.example.app2253,INTERNET,True,dangerous,2024-12-09,1.8.6
446,com.example.app4279,INTERNET,True,dangerous,2021-09-08,1.11.83
447,com.example.app24,READ_SMS,False,dangerous,2021-09-18,3.10.40
448,com.example.app132,READ_SMS,True,normal,2022-06-16,3.7.19
449,com.example.app1098,CAMERA,False,dangerous,2025-04-25,2.4.19
450,com.example.app3951,INTERNET,True,dangerous,2025-03-20,2.6.80
451,com.example.app964,ACCESS_FINE_LOCATION,False,dangerous,2020-12-30,3.2.53
452,com.example.app3292,ACCESS_FINE_LOCATION,True,signature,2023-05-31,2.11.64
453,com.example.app1599,CAMERA,False,normal,2025-12-10,3.12.63
454,com.example.app970,INTERNET,True,signature,2022-10-07,4.4.75
455,com.example.app3208,INTERNET,True,dangerous,2025-10-25,2.12.77
456,com.example.app662,RECORD_AUDIO,True,normal,2021-08-07,4.5.61
457,com.example.app4807,READ_SMS,False,signature,2024-04-22,2.5.56
458,com.example.app1562,CAMERA,True,normal,2023-04-15,2.12.97
459,com.example.app4944,ACCESS_FINE_LOCATION,False,signature,2022-02-22,2.12.15
460,com.example.app2671,READ_CONTACTS,True,signature,2024-10-02,4.2.86
461,com.example.app2505,CAMERA,False,normal,2026-04-18,3.6.23
462,com.example.app3529,READ_SMS,True,signature,2024-04-24,4.1.88
463,com.example.app2754,INTERNET,True,normal,2023-05-28,3.6.4
464,com.example.app4311,ACCESS_FINE_LOCATION,False,signature,2024-02-20,2.6.18
465,com.example.app1711,RECORD_AUDIO,False,dangerous,2024-10-01,2.0.84
466,com.example.app4445,CAMERA,False,dangerous,2021-07-18,3.4.12
467,com.example.app3378,CAMERA,True,normal,2022-11-30,4.9.64
468,com.example.app3010,READ_CONTACTS,False,dangerous,2025-06-03,3.4.89
469,com.example.app2411,CAMERA,True,normal,2022-08-24,2.5.15
470,com.example.app3681,INTERNET,False,dangerous,2022-01-08,3.3.98
471,com.example.app1948,READ_SMS,False,signature,2022-11-14,3.0.64
472,com.example.app2629,ACCESS_FINE_LOCATION,False,signature,2021-06-07,2.1.14
473,com.example.app2721,ACCESS_FINE_LOCATION,True,signature,2025-12-23,1.0.97
474,com.example.app4653,READ_CONTACTS,True,signature,2023-04-24,3.1.81
475,com.example.app4829,ACCESS_FINE_LOCATION,True,signature,2024-03-08,1.1.11
476,com.example.app446,READ_SMS,True,normal,2024-09-16,2.10.79
477,com.example.app4410,CAMERA,True,dangerous,2026-05-16,3.2.31
478,com.example.app435,CAMERA,False,normal,2021-03-10,4.5.93
479,com.example.app1132,READ_SMS,True,normal,2022-04-17,1.8.55
480,com.example.app4412,RECORD_AUDIO,True,dangerous,2024-08-22,2.6.59
481,com.example.app4714,RECORD_AUDIO,True,signature,2022-03-07,1.4.59
482,com.example.app486,CAMERA,True,normal,2025-10-28,3.3.26
483,com.example.app3508,CAMERA,True,signature,2023-04-02,3.0.24
484,com.example.app1803,READ_CONTACTS,True,dangerous,2022-06-20,2.2.39
485,com.example.app3889,READ_CONTACTS,True,dangerous,2025-09-01,3.12.27
486,com.example.app353,READ_CONTACTS,False,signature,2022-03-19,4.2.39
487,com.example.app1327,ACCESS_FINE_LOCATION,False,dangerous,2025-08-24,1.5.25
488,com.example.app1821,READ_CONTACTS,True,dangerous,2021-01-11,2.8.5
489,com.example.app3732,CAMERA,True,signature,2025-12-08,2.4.26
490,com.example.app2156,READ_CONTACTS,True,dangerous,2021-07-13,4.7.1
491,com.example.app3387,RECORD_AUDIO,True,signature,2025-08-14,1.11.90
492,com.example.app2929,RECORD_AUDIO,True,signature,2024-09-12,2.10.14
493,com.example.app1955,READ_CONTACTS,True,dangerous,2024-06-20,1.10.77
494,com.example.app2045,READ_SMS,False,signature,2021-08-04,2.0.74
495,com.example.app4715,ACCESS_FINE_LOCATION,True,normal,2022-08-23,2.4.21
496,com.example.app2836,READ_CONTACTS,True,normal,2023-12-29,4.9.7
497,com.example.app805,CAMERA,False,dangerous,2023-05-09,3.11.93
498,com.example.app235,READ_CONTACTS,False,dangerous,2021-09-11,2.1.55
499,com.example.app2038,READ_CONTACTS,False,dangerous,2024-01-06,1.10.79
500,com.example.app2475,ACCESS_FINE_LOCATION,True,normal,2024-09-01,2.2.86
501,com.example.app1713,READ_CONTACTS,True,signature,2024-01-06,1.7.12
502,com.example.app4293,ACCESS_FINE_LOCATION,True,dangerous,2021-05-31,2.7.20
503,com.example.app2740,READ_SMS,True,signature,2022-08-11,1.7.0
504,com.example.app3616,RECORD_AUDIO,True,signature,2021-02-19,1.7.99
505,com.example.app2796,CAMERA,False,dangerous,2021-07-21,4.7.44
506,com.example.app4023,READ_CONTACTS,True,normal,2021-04-01,1.0.82
507,com.example.app4146,CAMERA,True,dangerous,2026-01-08,3.4.28
508,com.example.app86,RECORD_AUDIO,True,dangerous,2025-03-17,2.8.20
509,com.example.app2219,INTERNET,True,signature,2022-06-19,3.5.74
510,com.example.app1062,READ_SMS,False,signature,2022-12-17,1.9.57
511,com.example.app2795,READ_SMS,True,signature,2024-07-17,3.1.8
512,com.example.app3875,CAMERA,True,signature,2021-02-20,1.9.20
513,com.example.app471,INTERNET,True,dangerous,2024-02-13,3.9.37
514,com.example.app142,READ_SMS,True,dangerous,2025-02-19,3.12.0
515,com.example.app3457,INTERNET,True,dangerous,2022-03-25,4.4.98
516,com.example.app4750,CAMERA,True,signature,2024-08-06,4.3.36
517,com.example.app3503,READ_CONTACTS,True,dangerous,2022-12-13,3.2.7
518,com.example.app3084,CAMERA,True,normal,2022-05-26,3.5.53
519,com.example.app526,RECORD_AUDIO,True,dangerous,2025-08-14,1.6.75
520,com.example.app220,READ_CONTACTS,True,normal,2022-02-01,2.1.91
521,com.example.app4712,ACCESS_FINE_LOCATION,False,dangerous,2026-05-06,4.5.59
522,com.example.app3095,ACCESS_FINE_LOCATION,True,dangerous,2021-12-28,2.2.71
523,com.example.app3780,CAMERA,True,normal,2025-10-03,3.7.42
524,com.example.app4480,RECORD_AUDIO,True,normal,2023-03-16,2.8.96
525,com.example.app644,ACCESS_FINE_LOCATION,False,dangerous,2024-12-16,3.1.66
526,com.example.app4869,RECORD_AUDIO,False,signature,2023-05-09,3.0.98
527,com.example.app3562,ACCESS_FINE_LOCATION,True,signature,2023-07-06,3.3.46
528,com.example.app3520,CAMERA,False,normal,2023-06-03,4.5.41
529,com.example.app2090,ACCESS_FINE_LOCATION,True,signature,2021-10-17,2.11.99
530,com.example.app3029,CAMERA,True,signature,2023-03-11,4.10.59
531,com.example.app3764,ACCESS_FINE_LOCATION,False,normal,2023-03-27,1.10.99
532,com.example.app277,READ_SMS,True,signature,2024-01-19,2.6.22
533,com.example.app3111,INTERNET,True,dangerous,2021-05-11,1.0.38
534,com.example.app2988,READ_SMS,False,normal,2022-08-14,3.11.74
535,com.example.app4360,ACCESS_FINE_LOCATION,True,dangerous,2021-11-30,1.11.39
536,com.example.app4137,CAMERA,True,normal,2025-02-28,3.12.3
537,com.example.app2480,READ_CONTACTS,True,signature,2024-01-02,3.5.66
538,com.example.app4194,INTERNET,True,dangerous,2025-03-03,4.4.37
539,com.example.app85,INTERNET,True,dangerous,2022-09-26,4.2.34
540,com.example.app3297,CAMERA,False,dangerous,2023-05-03,1.11.47
541,com.example.app2257,CAMERA,False,normal,2021-02-07,1.3.80
542,com.example.app1318,ACCESS_FINE_LOCATION,True,dangerous,2022-08-31,2.3.4
543,com.example.app4541,RECORD_AUDIO,True,signature,2025-10-05,1.12.16
544,com.example.app1066,CAMERA,True,dangerous,2024-06-09,2.2.80
545,com.example.app3168,READ_CONTACTS,False,signature,2021-04-13,1.4.43
546,com.example.app2155,ACCESS_FINE_LOCATION,False,signature,2024-08-15,1.11.45
547,com.example.app4980,INTERNET,True,dangerous,2022-11-02,4.8.32
548,com.example.app3727,INTERNET,True,dangerous,2024-02-18,2.12.28
549,com.example.app985,RECORD_AUDIO,True,normal,2025-10-27,3.12.76
550,com.example.app4170,READ_CONTACTS,True,signature,2021-09-16,3.10.57
551,com.example.app868,READ_SMS,True,normal,2022-03-14,1.5.59
552,com.example.app167,ACCESS_FINE_LOCATION,False,normal,2025-03-02,1.8.79
553,com.example.app932,INTERNET,True,signature,2025-09-10,3.6.13
554,com.example.app1343,READ_CONTACTS,True,normal,2024-06-21,4.7.79
555,com.example.app2532,INTERNET,True,signature,2024-01-16,2.7.39
556,com.example.app4593,INTERNET,True,dangerous,2021-04-01,3.10.78
557,com.example.app4817,READ_CONTACTS,False,signature,2022-09-19,3.11.4
558,com.example.app4179,READ_CONTACTS,False,dangerous,2022-02-23,3.8.98
559,com.example.app1051,READ_CONTACTS,False,dangerous,2021-02-08,1.7.76
560,com.example.app1130,INTERNET,False,normal,2025-11-07,2.6.20
561,com.example.app2150,READ_SMS,True,dangerous,2024-03-27,2.4.65
562,com.example.app950,INTERNET,True,signature,2023-12-31,4.0.73
563,com.example.app3381,CAMERA,True,signature,2025-05-16,3.7.44
564,com.example.app3185,READ_SMS,False,normal,2023-03-24,3.0.12
565,com.example.app1878,CAMERA,True,signature,2023-05-28,2.3.63
566,com.example.app2478,RECORD_AUDIO,True,dangerous,2024-05-27,1.10.72
567,com.example.app3902,RECORD_AUDIO,False,normal,2023-09-01,4.11.5
568,com.example.app2234,ACCESS_FINE_LOCATION,True,dangerous,2024-11-15,1.4.77
569,com.example.app942,INTERNET,True,signature,2022-02-25,4.2.18
570,com.example.app3165,ACCESS_FINE_LOCATION,True,signature,2021-04-14,3.11.7
571,com.example.app3059,READ_CONTACTS,False,dangerous,2021-02-17,4.1.94
572,com.example.app549,CAMERA,False,normal,2021-12-31,2.8.58
573,com.example.app4864,RECORD_AUDIO,True,dangerous,2022-03-05,2.0.62
574,com.example.app4772,INTERNET,True,normal,2020-12-11,2.7.43
575,com.example.app1758,READ_SMS,False,dangerous,2021-12-05,1.10.43
576,com.example.app1151,INTERNET,True,normal,2023-11-14,1.6.85
577,com.example.app4754,CAMERA,True,normal,2025-10-23,4.10.76
578,com.example.app3812,INTERNET,True,normal,2024-01-24,4.3.25
579,com.example.app2577,ACCESS_FINE_LOCATION,False,dangerous,2023-08-28,1.3.17
580,com.example.app1878,READ_SMS,True,signature,2023-07-25,2.1.79
581,com.example.app4035,INTERNET,True,dangerous,2021-01-09,4.3.20
582,com.example.app1774,RECORD_AUDIO,False,normal,2023-04-30,2.11.68
583,com.example.app2202,READ_SMS,True,signature,2024-09-25,1.11.91
584,com.example.app4500,CAMERA,False,signature,2024-06-02,2.9.86
585,com.example.app1428,RECORD_AUDIO,True,dangerous,2024-12-30,3.3.50
586,com.example.app1215,READ_CONTACTS,True,dangerous,2022-08-15,4.8.77
587,com.example.app4741,INTERNET,True,dangerous,2024-01-06,2.8.77
588,com.example.app2087,READ_SMS,True,dangerous,2025-08-24,4.6.31
589,com.example.app3924,READ_SMS,True,dangerous,2021-03-20,1.0.5
590,com.example.app4753,INTERNET,False,dangerous,2022-08-17,3.2.20
591,com.example.app3961,READ_CONTACTS,True,dangerous,2022-05-28,3.8.98
592,com.example.app1888,RECORD_AUDIO,True,normal,2021-04-20,4.8.2
593,com.example.app4510,ACCESS_FINE_LOCATION,True,signature,2024-06-10,3.8.11
594,com.example.app2529,CAMERA,True,dangerous,2025-03-24,3.5.81
595,com.example.app4663,CAMERA,False,signature,2023-12-12,1.2.81
596,com.example.app3046,CAMERA,True,dangerous,2024-08-24,1.0.48
597,com.example.app1619,CAMERA,True,signature,2023-11-09,4.4.41
598,com.example.app3790,READ_SMS,False,signature,2023-12-04,1.0.59
599,com.example.app2598,READ_SMS,True,normal,2022-06-15,2.1.26
600,com.example.app4674,CAMERA,True,signature,2023-01-03,2.10.88
601,com.example.app2831,RECORD_AUDIO,True,signature,2021-07-11,2.4.6
602,com.example.app2488,READ_SMS,True,normal,2023-05-12,3.6.45
603,com.example.app1024,INTERNET,True,normal,2026-01-31,3.11.56
604,com.example.app1786,READ_CONTACTS,True,normal,2023-09-17,1.5.11
605,com.example.app3773,CAMERA,True,normal,2026-01-16,3.3.10
606,com.example.app2340,CAMERA,False,dangerous,2023-05-24,2.11.74
607,com.example.app286,RECORD_AUDIO,False,normal,2022-03-29,1.8.39
608,com.example.app3793,READ_SMS,False,signature,2024-09-13,4.12.19
609,com.example.app2011,CAMERA,True,signature,2022-03-05,4.9.79
610,com.example.app3598,INTERNET,False,signature,2024-10-26,4.5.64
611,com.example.app2589,RECORD_AUDIO,True,dangerous,2024-03-20,2.12.11
612,com.example.app2573,READ_SMS,False,signature,2022-07-11,1.5.79
613,com.example.app286,CAMERA,False,dangerous,2023-09-14,2.7.99
614,com.example.app3303,ACCESS_FINE_LOCATION,True,dangerous,2021-08-06,1.4.58
615,com.example.app133,READ_CONTACTS,True,normal,2025-07-29,3.7.7
616,com.example.app338,READ_SMS,False,normal,2025-03-22,4.12.80
617,com.example.app2541,ACCESS_FINE_LOCATION,True,normal,2021-08-27,3.2.52
618,com.example.app4010,ACCESS_FINE_LOCATION,True,normal,2021-06-02,2.7.5
619,com.example.app4799,ACCESS_FINE_LOCATION,True,dangerous,2021-06-06,1.7.32
620,com.example.app518,INTERNET,False,dangerous,2020-12-05,4.2.8
621,com.example.app995,RECORD_AUDIO,False,dangerous,2024-04-17,4.5.57
622,com.example.app4720,INTERNET,True,normal,2025-02-09,3.2.87
623,com.example.app4110,INTERNET,True,signature,2025-10-28,4.2.62
624,com.example.app2694,READ_CONTACTS,True,normal,2024-11-08,3.8.63
625,com.example.app4639,READ_SMS,True,normal,2025-03-07,2.2.9
626,com.example.app3097,RECORD_AUDIO,True,signature,2021-10-23,1.9.54
627,com.example.app4973,RECORD_AUDIO,False,signature,2022-03-27,3.5.55
628,com.example.app835,ACCESS_FINE_LOCATION,False,signature,2022-10-22,1.7.22
629,com.example.app737,CAMERA,True,normal,2025-03-03,4.12.83
630,com.example.app2880,READ_SMS,True,normal,2022-03-19,4.5.27
631,com.example.app97,ACCESS_FINE_LOCATION,False,dangerous,2024-07-31,4.0.87
632,com.example.app4383,ACCESS_FINE_LOCATION,True,normal,2022-02-24,1.3.33
633,com.example.app4318,READ_SMS,True,normal,2022-11-30,3.6.30
634,com.example.app4010,CAMERA,True,normal,2024-09-11,2.10.95
635,com.example.app3375,CAMERA,True,signature,2025-05-19,1.2.5
636,com.example.app2740,READ_SMS,False,signature,2024-03-06,1.5.60
637,com.example.app1341,INTERNET,True,dangerous,2023-12-30,2.7.63
638,com.example.app582,INTERNET,True,dangerous,2022-02-11,4.3.93
639,com.example.app328,READ_SMS,True,dangerous,2025-02-08,4.10.38
640,com.example.app2945,READ_CONTACTS,False,signature,2024-04-07,1.6.25
641,com.example.app2457,RECORD_AUDIO,True,signature,2022-11-29,4.5.25
642,com.example.app1283,CAMERA,True,normal,2023-05-11,4.8.9
643,com.example.app4508,CAMERA,True,signature,2021-03-13,2.8.11
644,com.example.app2485,CAMERA,False,normal,2024-04-04,2.7.65
645,com.example.app3708,READ_SMS,True,normal,2023-08-14,4.8.54
646,com.example.app4651,INTERNET,True,signature,2021-04-08,3.6.39
647,com.example.app3134,READ_CONTACTS,True,signature,2026-03-26,1.4.60
648,com.example.app4247,CAMERA,True,normal,2024-07-13,1.10.68
649,com.example.app1462,INTERNET,False,normal,2025-11-17,1.12.92
650,com.example.app2248,ACCESS_FINE_LOCATION,True,dangerous,2022-06-11,3.5.96
651,com.example.app2568,INTERNET,True,signature,2022-04-11,3.12.0
652,com.example.app4332,RECORD_AUDIO,False,dangerous,2021-06-10,3.6.66
653,com.example.app2565,ACCESS_FINE_LOCATION,False,normal,2025-11-09,1.11.90
654,com.example.app2456,CAMERA,True,dangerous,2022-11-21,2.7.37
655,com.example.app3001,CAMERA,False,normal,2025-02-14,4.2.44
656,com.example.app4166,RECORD_AUDIO,True,normal,2024-08-14,2.11.86
657,com.example.app4091,READ_SMS,True,signature,2021-02-28,1.2.16
658,com.example.app3540,CAMERA,True,signature,2022-08-15,3.7.86
659,com.example.app1222,CAMERA,True,dangerous,2022-08-31,1.6.21
660,com.example.app3919,ACCESS_FINE_LOCATION,False,dangerous,2025-12-02,4.11.14
661,com.example.app3138,INTERNET,True,normal,2022-04-06,3.12.92
